Willy_Brandt	type	Person
Willy_Brandt	hasChild	Walter_Scheel
Willy_Brandt	hasWonPrize	Order_of_the_White_Lion
Willy_Brandt	hasWonPrize	Nobel_Peace_Prize
Willy_Brandt	isPoliticianOf	Germany
Willy_Brandt	hasWonPrize	Order_of_the_Rising_Sun
Gerhard_Schröder_(CDU)	hasChild	Willy_Brandt
Willy_Brandt	hasWonPrize	Order_of_the_Crown_(Belgium)
Willy_Brandt	hasGender	male
Willy_Brandt	isAffiliatedTo	Social-liberal_coalition
Willy_Brandt	wasBornIn	Lübeck
Willy_Brandt	isAffiliatedTo	Social_Democratic_Party_of_Germany
Willy_Brandt	isAffiliatedTo	_:b1
_:b1 type	Affiliation
_:b1 label	SDP 
Willy_Brandt	hasChild	Pierre_Mauroy
Hans-Christoph_Seebohm	hasChild	Willy_Brandt
Kurt_Georg_Kiesinger	hasChild	Willy_Brandt
Willy_Brandt	hasWonPrize	Order_of_Merit_of_the_Federal_Republic_of_Germany
Willy_Brandt	hasWonPrize	Order_of_Vasa
Hans-Christoph_Seebohm	wasBornIn	Katowice
Hans-Christoph_Seebohm	isAffiliatedTo	Christian_Democratic_Union_(Germany)
Hans-Christoph_Seebohm	hasGender	male
Erich_Mende	hasChild	Hans-Christoph_Seebohm
Hans-Christoph_Seebohm	graduatedFrom	Technical_University_of_Berlin
Hans-Christoph_Seebohm	isPoliticianOf	Germany
Lübeck	isLocatedIn	Germany
VfB_Lübeck	isLocatedIn	Lübeck
Walter_Scheel	hasChild	Hans-Dietrich_Genscher
Walter_Scheel	isAffiliatedTo	Free_Democratic_Party_(Germany)
Walter_Scheel	hasGender	male
Walter_Scheel	wasBornIn	Solingen
Walter_Scheel	isAffiliatedTo	Nazi_Party
Walter_Scheel	isPoliticianOf	Germany
Walter_Scheel	hasChild	Werner_Dollinger
Willy_Brandt	hasChild	Pierre_Mauroy
Pierre_Mauroy	diedIn	Paris
Pierre_Mauroy	hasChild	Martine_Aubry
Pierre_Mauroy	hasWonPrize	National_Order_of_the_Cedar
Pierre_Mauroy	isAffiliatedTo	French_Section_of_the_Workers'_International
Pierre_Mauroy	isAffiliatedTo	_:b1
_:b1 type	Affiliation
_:b1 label	SP 
Pierre_Mauroy	hasChild	Laurent_Fabius
Pierre_Mauroy	hasGender	male
Pierre_Mauroy	isAffiliatedTo	Socialist_Party_(France)
Pierre_Mauroy	isPoliticianOf	France
Pierre_Mauroy	hasWonPrize	Order_of_the_Lion_of_Finland
Lübeck	isLocatedIn	German_Empire
Kurt_Georg_Kiesinger	isPoliticianOf	Germany
Kurt_Georg_Kiesinger	isAffiliatedTo	Christian_Democratic_Union_(Germany)
Kurt_Georg_Kiesinger	hasWonPrize	Order_of_Merit_of_the_Federal_Republic_of_Germany
Kurt_Georg_Kiesinger	isAffiliatedTo	Christian_Democratic_Union_of_Germany
Gebhard_Müller	hasChild	Kurt_Georg_Kiesinger
Kurt_Georg_Kiesinger	hasChild	Rainer_Barzel
Kurt_Georg_Kiesinger	hasGender	male
Kurt_Georg_Kiesinger	isAffiliatedTo	Nazi_Party
Ludwig_Erhard	hasChild	Kurt_Georg_Kiesinger
Kurt_Georg_Kiesinger	diedIn	Tübingen
Solingen	isLocatedIn	North_Rhine-Westphalia
Gerhard_Ertl	isCitizenOf	Germany
Cologne	isLocatedIn	Germany
Kevin_Schöneberg	wasBornIn	Cologne
Marco_Quotschalla	wasBornIn	Cologne
